1	52.0
2	37.0
3	30.0
4	27.1095349543
5	23.3513759447
6	12.0
7	12.0
8	12.0
9	12.0
10	10.0
11	10.0
12	10.0
13	7.00778547619
14	4.18336228953
15	4.18336228953
16	4.18336228953
17	4.18336228953
18	3.37533154773
19	2.55241622218
20	1.02399593639
21	1.02399593639
22	1.02399593639
23	1.02399593639
24	1.02399593639
25	1.02399593639
26	1.95391269098
27	1.95391269098
28	1.698934484
29	1.04799187278
30	1.04799187278
31	1.02399593639
32	1.02399593639
33	1.02399593639
34	1.02399593639
35	1.02399593639
36	1.02399593639
37	1.02399593639
38	0.882133248312
39	0.882133248312
40	0.304959386571
41	0.304959386571
42	0.304959386571
43	0.304959386571
44	0.304959386571
45	0.304959386571
46	0.167182508009
47	0.167182508009
48	0.167182508009
49	0.0146790495614
50	0.0146790495614
51	0.0146790495614
52	0.0146790495614
53	0.0146790495614
54	0.0146790495614
55	0.0146790495614
56	0.0146790495614
57	0.0146790495614
58	0.0146790495614
59	0.0146790495614
60	0.0146790495614
61	0.0146790495614
62	0.00257903415375
63	0.00257903415375
64	0.00257903415375
65	0.00257903415375
66	0.00257903415375
67	0.00257903415375
68	0.00257903415375
69	0.00257903415375
70	0.00257903415375
71	0.00257903415375
72	0.00257903415375
73	0.00257903415375
74	0.00257903415375
75	0.00257903415375
76	0.00257903415375
77	0.00257903415375
78	0.00257903415375
79	0.00257903415375
80	0.00257903415375
81	0.00257903415375
82	0.00257903415375
83	0.00257903415375
84	0.00257903415375
85	0.00257903415375
86	0.000991949400472
87	0.000991949400472
88	0.000991949400472
89	0.000991949400472
90	0.000991949400472
91	0.000991949400472
92	0.000991949400472
93	0.000991949400472
94	0.000991949400472
95	0.000991949400472
96	0.000991949400472
97	0.000991949400472
98	0.000991949400472
99	0.000991949400472
100	0.000991949400472
101	0.000991949400472
102	0.000991949400472
103	0.000991949400472
104	0.000991949400472
105	0.000991949400472
106	0.000991949400472
107	0.000991949400472
108	0.000991949400472
109	0.000991949400472
110	0.000991949400472
111	0.000991949400472
112	0.000991949400472
113	0.000991949400472
114	0.000991949400472
115	0.000991949400472
116	0.000991949400472
117	0.000991949400472
118	0.000991949400472
119	0.000991949400472
120	0.000991949400472
121	0.000991949400472
122	0.000991949400472
123	0.000991949400472
124	0.000991949400472
125	0.000991949400472
126	0.000991949400472
127	0.000991949400472
128	0.000991949400472
129	0.000991949400472
130	0.000991949400472
131	0.000991949400472
132	0.000991949400472
133	0.000991949400472
134	0.000991949400472
135	0.000793557961842
136	0.000793557961842
137	0.000793557961842
138	0.000793557961842
139	0.000793557961842
140	0.000793557961842
141	0.000793557961842
142	0.000793557961842
143	0.000793557961842
144	0.000793557961842
145	0.000793557961842
146	0.000793557961842
147	0.000793557961842
148	0.000793557961842
149	0.000793557961842
